text,label,source
"adpnews - oct 21 , 2009 - finland-based it consultancy tieto oyj hel tie1v said today its net profit plunged to eur 29.4 million usd 43.9 m for the first nine months of 2009 from eur 58.7 million for the same period o",Sadness,FinancialPhraseBank
estonia 's beer market overall grew three percent last year to 130 million liters .,Optimism,FinancialPhraseBank
"upon completion , keskuskatu will form the backbone of helsinki 's pedestrianised downtown area , linking up with the city 's other main pedestrian precincts .",Optimism,FinancialPhraseBank
the company says it is difficult to estimate the market situation for the whole year 2009 .,Neutral,FinancialPhraseBank
"finnish larox has signed a contract with the talvivaara project for the delivery of filters to the talvivaara nickel mine in sotkamo , in finland .",Optimism,FinancialPhraseBank
performance is based on values and sustainability .,Neutral,FinancialPhraseBank
earnings per share eps rose to eur 0.11 from eur 0.03 .,Optimism,FinancialPhraseBank
"finnish lifting equipment maker konecranes oyj said on july 30 , 2008 that its net profit rose to 71.2 mln euro 111.1 mln for the first half of 2008 from 57.1 mln euro 89.1 mln for the same period of 2007 .",Optimism,FinancialPhraseBank
"the international electronic industry company elcoteq has laid off tens of employees from its tallinn facility contrary to earlier layoffs the company contracted the ranks of its office workers , the daily postimees reported .",Sadness,FinancialPhraseBank
"operating profit margin was 8.3 , compared to 11.8 a year earlier .",Sadness,FinancialPhraseBank
aktia forecasts finland 's inflation at 1.1 in 2010 .,Neutral,FinancialPhraseBank
"each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said brian wilson , director of marketing for precor 's entertainment services division .",Neutral,FinancialPhraseBank
the investment in matka-vekka has been reasonable for investors in capman funds . ',Neutral,FinancialPhraseBank
"in addition , cramo and peab have signed exclusive five-year rental agreements in finland and have extended their existing rental agreements in the swedish market for another five years .",Optimism,FinancialPhraseBank
"according to ceo matti karppinen , frozen foods posted a good result in 2010 , as it did in 2009 .",Optimism,FinancialPhraseBank
the company will make its marketing and sales investments initiated in 2009 even more efficient in 2010 .,Optimism,FinancialPhraseBank
metsa-botnia will sell 82.1 of its stake in the uruguayan companies and metsaliitto -- 5.5 .,Neutral,FinancialPhraseBank
consumers are now increasingly interested in what they can do with heir phones .,Neutral,FinancialPhraseBank
"this is a significant milestone for benefon , helping us to secure critical usp 's for our personal navigation product roadmap for 2007 and beyond , '' commented simon button , chief technology officer at benefon .",Optimism,FinancialPhraseBank
"the metal has gained 41 percent this year as demand from china , the world 's largest user , increased .",Optimism,FinancialPhraseBank
sanoma magazines finland 's net sales grew to eur 140.1 mn from eur 131.8 mn .,Optimism,FinancialPhraseBank
"the liquid handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the biohit brand .",Neutral,FinancialPhraseBank
"the company generates net sales of about 600 mln euro 775.5 mln annually and employs 6,000 .",Neutral,FinancialPhraseBank
"h1 '08 h1 '07 q2 '08 q2 '07 in mln euro , unless otherwise stated net sales 386 328.6 201 160.7 operating profit 46.3 35.8 23.2 9.5 pre-tax profit 33.6 26.9 18.7 5.1 net profit 25.1 25.4 14 4.0 eps in euro 2.20 2.36 1.24 0.38 1.0 euro 1.60",Neutral,FinancialPhraseBank
"the company 's operating income ebit totalled eur 0.0 mn , up from eur -0.3 mn year-on-year .",Optimism,FinancialPhraseBank
the contracts have been signed to acquire uranium produced at the sotkamo nickel-zinc mine in eastern finland owned by talvivaara .,Optimism,FinancialPhraseBank
the share subscription period for c options will commence on 1 september 2008 and expire on 31 march 2011 .,Neutral,FinancialPhraseBank
"thereby , the company will expand its offering to north , central and south america .",Optimism,FinancialPhraseBank
"in a note to clients published , the dutch broker described the company 's third quarter results as soft ' , although it also noted that elcoteq retained its guidance , dealers said .",Neutral,FinancialPhraseBank
"it is part of the development of the world-class magnetite deposit at karara , which has the known potential for over 30 million metric tons of annual processing of magnetite over its estimated 30-year life .",Neutral,FinancialPhraseBank
"cargotec 's share capital after the increase totals 64,046,460 euros .",Neutral,FinancialPhraseBank
finnish stainless steel manufacturer outokumpu in degefors is planning to recruit new engineers in order to meet a retirement wave over the next few years .,Neutral,FinancialPhraseBank
capital base and capital adequacy measurement is based on approaches under basel ii .,Neutral,FinancialPhraseBank
these restrictions do not apply to statutory dividends .,Neutral,FinancialPhraseBank
"selects third party logistics leader transplace for best-in-class technology , procurement capabilities leading specialty packaging manufacturer employs complete 3pl solution for supply chain visibility and transportation efficiency to increase service levels and on-time deliveries",Optimism,FinancialPhraseBank
"m-real generated a turnover of eur5 .6 bn in 2006 and has 15,500 employees .",Neutral,FinancialPhraseBank
"schwalm at outotec.com eila paatela , vice president - corporate communications tel. 358 20 529 2004 , mobile 358 400 817198 e-mail eila .",Neutral,FinancialPhraseBank
the power generated annually by loviisa covers about 10 of finland 's electricity consumption .,Neutral,FinancialPhraseBank
it also recovers valuable raw material for kemira 's water chemical production .,Neutral,FinancialPhraseBank
our aim is to understand different traffic patterns based on the use of each building .,Neutral,FinancialPhraseBank
all depends on financing .,Neutral,FinancialPhraseBank
"the guidance has been set at 90 basis points over mid-swaps , the report said .",Neutral,FinancialPhraseBank
the company 's board of directors has proposed a dividend of eur0 .12 per share for 2006 .,Neutral,FinancialPhraseBank
"the group 's operating loss was eur 0.8 mn , down from a profit of eur 2.5 mn in 2004 .",Sadness,FinancialPhraseBank
ramirent is a leading company in machinery and equipment rentals for construction and industry .,Optimism,FinancialPhraseBank
"alexandria , va. , july 11 -- hannu kahonen of juuka , finland , has developed an ornamental design for a handle for fire pit door , the u.s. patent trademark office announced .",Neutral,FinancialPhraseBank
"the first four of the new shop-in-shops will be opened this spring on madison avenue in new york as well as in chicago , los angeles and san francisco .",Neutral,FinancialPhraseBank
amanda said that it had already made a usd5 .0 m investment commitment in russia partners ii fund in july 2005 .,Neutral,FinancialPhraseBank
aldata noted that its voice supply chain technology approach enables vdw to integrate with warehouse management systems .,Neutral,FinancialPhraseBank
"in the second quarter of 2010 , the group 's pretax loss narrowed to eur 400,000 from eur 600,000 .",Optimism,FinancialPhraseBank
the arrangements do not apply to the group 's units outside finland .,Neutral,FinancialPhraseBank
the company reported today an operating loss of eur0 .1 m on net sales of eur4 .5 m for the first quarter 2008 .,Sadness,FinancialPhraseBank
"october-december sales were 302 mln eur , or a 25.3 pct increase year on year .",Optimism,FinancialPhraseBank
